userID,bookID,prediction
u17832892,b51986055
u71501754,b36754274
u92330850,b78359727
u27006621,b14338293
u44922759,b41797398
u06486371,b98750028
u12932249,b37363405
u48671176,b06167371
u65344269,b99354529
u30361198,b26540924
u39594275,b99519260
u87413422,b36185570
u17574730,b60500282
u23129686,b44849506
u26400358,b49323159
u08632221,b86788370
u92249823,b36508972
u02275289,b70139295
u93756125,b38122928
u35701429,b93055140
u41431045,b05231805
u93780199,b79121934
u06501193,b38181410
u57684620,b92598217
u47279059,b17244552
u51955424,b87109554
u32118175,b43196456
u27765737,b14836170
u13002793,b83439687
u87649919,b68255642
u14629681,b12204510
u34838073,b45502382
u77925018,b51735088
u31929076,b03747524
u09784750,b29505914
u84473749,b76264408
u70782918,b38423888
u20496815,b83072744
u56021785,b19483433
u72972329,b44663416
u77950898,b90171057
u34161606,b27545570
u01891962,b57648353
u84936304,b77136574
u54923582,b43294155
u75922200,b80506673
u44646800,b14304119
u21987434,b19867465
u14211629,b80070869
u51598979,b40598851
u10276461,b44745371
u03095224,b03579093
u22811283,b12920844
u57209684,b26847239
u73165300,b36927496
u76988304,b74821603
u45432198,b67867561
u18466008,b23100799
u53769146,b07327816
u74830824,b87917145
u01091621,b09488500
u89894968,b66908318
u16270856,b79975924
u61486981,b74511960
u75882917,b21557753
u15802403,b89176062
u69934107,b18610759
u07807746,b66664015
u14249489,b37351373
u41188147,b66067490
u90131156,b62670070
u29039456,b73029799
u81693197,b30494145
u28345292,b12315103
u35536417,b00278122
u64083365,b12986341
u28244647,b96067067
u09674579,b00553199
u13036738,b77675822
u84084467,b03579093
u69016228,b04222499
u70240953,b11693904
u08593205,b59124914
u77500625,b98552213
u85065532,b56105038
u03676573,b29376205
u43634493,b52842739
u76103597,b49847096
u22410550,b26385014
u51796076,b55972197
u94517827,b52929604
u48045008,b98954571
u64419450,b69598867
u99057373,b47074257
u67128972,b20071798
u17361499,b82785620
u22773783,b29998162
u62880121,b15439387
u53863319,b67351913
u46157622,b48504389
u41535346,b14013622
u20778779,b21674268
u62768982,b42065988
u77663878,b42749067
u38076968,b31988440
u58289231,b67584295
u07159249,b74821603
u34108287,b05487017
u99200402,b87612334
u17285630,b78008834
u65301301,b56123208
u32369912,b39837030
u51669926,b60484296
u87751667,b74856026
u37588681,b56954460
u41208422,b38122928
u51519740,b62474102
u22497171,b03659745
u84985185,b06138796
u78164149,b11516322
u20690061,b17187529
u57143075,b51191220
u09829223,b31671086
u37832592,b11179371
u85697519,b73407192
u85100519,b25958104
u05006251,b84770627
u94277747,b03280239
u15819872,b95297480
u58166327,b45445418
u28034137,b74034094
u61584202,b82793590
u77919176,b03946791
u67681449,b68325129
u23386360,b60434059
u22253352,b84154184
u76694297,b60613242
u79713024,b51735088
u71992232,b62396194
u82378694,b32521851
u00343094,b00589069
u55141425,b15103442
u23810552,b09589765
u59376996,b91712126
u58571881,b34463991
u96945070,b41094724
u82397227,b44267669
u14925973,b67550881
u41795928,b67584295
u55399945,b19830299
u44099236,b96313069
u93990187,b70912031
u66439774,b78008834
u72392993,b10186238
u52374106,b05819688
u07494141,b32288653
u50137247,b74094475
u28095384,b16776118
u31695007,b29576446
u78841304,b27879411
u06129965,b61681377
u02998969,b22634453
u89247106,b76040943
u64476633,b75817040
u87772091,b98115511
u33976608,b00316560
u09843908,b53009611
u28327239,b33550237
u25439308,b56779366
u85220203,b08545824
u40003094,b62282738
u06822776,b48860547
u39657659,b96064020
u45534886,b46966835
u17638914,b03719497
u88587569,b91712126
u35701429,b57622060
u21996577,b68095955
u41535627,b93418350
u39633425,b34734220
u62748577,b28651364
u13138726,b61372131
u38369250,b33391853
u36534165,b44966320
u43919936,b49740475
u69973926,b75920771
u74827566,b98335764
u23284185,b17718695
u88003893,b78180005
u77195309,b00524153
u09253072,b08135061
u35570173,b05231805
u03677987,b76982320
u45074467,b71827801
u03926025,b20500557
u40201565,b84521557
u63828406,b23760358
u11824981,b45521689
u95235533,b12151882
u05789655,b74821603
u48837460,b89817655
u54276158,b23457095
u13335616,b65873951
u43951342,b04792699
u83867526,b20812505
u71506103,b57181185
u44890483,b98034668
u59520894,b13716034
u11518822,b54597883
u27515770,b77333717
u96114273,b17717628
u47619099,b92338731
u55724076,b06138796
u22498038,b13055413
u75024489,b97815152
u59418120,b07453967
u96882770,b17585340
u84282136,b26953382
u18307099,b09589765
u56454564,b39664275
u49676277,b91361163
u06059844,b31687952
u04779285,b91758795
u35377400,b79815294
u26918913,b57283428
u36067539,b68255642
u43677577,b73813199
u26757198,b42687771
u11796591,b83158521
u66534902,b74034107
u40810966,b42227543
u83620922,b02061122
u49785701,b70912031
u14104219,b78180005
u06771513,b70014102
u41055007,b51030315
u42133310,b70680443
u89163643,b67967555
u17395352,b40967427
u56762467,b19867465
u67068883,b83348593
u68235246,b73029799
u80285471,b20571829
u26688326,b13483523
u04884135,b85741718
u41783705,b19733783
u08799710,b93615477
u96163672,b91136715
u19940845,b85462814
u68585154,b14113125
u89732246,b68009767
u74182060,b79662329
u16918203,b86788370
u73886495,b04670119
u88453886,b25847150
u06028509,b09365531
u93756125,b41341679
u08046158,b26807998
u30521914,b53683755
u15563742,b52249964
u25848530,b39801005
u79315449,b29422431
u12615931,b26385014
u77486027,b53876123
u12617215,b65697604
u27229602,b61005749
u62015662,b63774401
u27135408,b62396194
u93457271,b34755064
u79437427,b73029799
u79896374,b22146898
u57177424,b52741866
u10324477,b62008180
u74853087,b03047230
u20448732,b16656208
u86603284,b79601676
u23344204,b96858256
u54086461,b54878424
u24009778,b69989437
u83190357,b82757636
u34472410,b34664488
u47917159,b82148195
u07577351,b29738200
u15903284,b55716906
u49972117,b82237545
u75289760,b20280920
u80536413,b48931794
u63267387,b65933939
u62476721,b39837030
u69763761,b21498435
u97027031,b73760619
u37933176,b79928088
u80873246,b67956548
u65878317,b71754810
u30956486,b97887852
u64385666,b01544730
u82698673,b36312601
u37879146,b23369233
u31280467,b09317112
u88478795,b70912031
u18645666,b18562445
u88882752,b20816244
u48690385,b74719888
u30625099,b45384126
u12063022,b46139637
u80407948,b06167371
u31973009,b19867465
u92838915,b19139371
u74911236,b37291845
u11355430,b66132701
u51380066,b36754274
u81363858,b34466452
u50341443,b20219571
u55509158,b49318122
u71492773,b56879260
u66024874,b74167560
u40391491,b36497655
u74326914,b33638957
u70158926,b03671144
u25811673,b12151882
u04727732,b86886881
u98735021,b28801125
u99294028,b62325202
u50871888,b95009595
u55940068,b38877642
u68850164,b52842739
u42165349,b27692721
u98761694,b45742693
u51190329,b83075214
u68987878,b38532418
u06458933,b06552909
u69259048,b78183028
u86324996,b95511741
u72585997,b08004121
u58121291,b27702770
u29911703,b23760358
u67123259,b26385014
u32626924,b21557753
u75358553,b95574371
u33789253,b22254498
u73603670,b25485861
u84618160,b09979253
u91972888,b49027451
u05649280,b12742886
u46983279,b58177693
u31339682,b17679700
u94910339,b39664275
u40997527,b23369233
u54721024,b43693598
u49367574,b65216323
u16355587,b00278122
u60015993,b79202839
u97962526,b82148195
u35428739,b52485134
u30367227,b58947933
u29181318,b57704283
u93722397,b26138336
u60794933,b69647795
u71551198,b58973293
u47907635,b14024522
u45862464,b16263579
u68414734,b19822827
u64481396,b77932141
u88148624,b11234289
u72400826,b39088089
u99665613,b80871817
u85338154,b75817040
u01800405,b00589069
u17626251,b80294058
u97798015,b64858692
u31255402,b86788370
u43551925,b37351373
u98458822,b86578209
u07983137,b07925447
u60443932,b70254199
u60646191,b67584295
u92633571,b79230811
u68383704,b80719023
u02249196,b09365635
u08977199,b51573020
u78472318,b79994865
u03405561,b86859307
u46260999,b68095123
u84733572,b74511960
u94400766,b20219571
u96488856,b77490156
u28345292,b43916544
u07085700,b58177693
u92183965,b83705852
u76617613,b38399229
u71605139,b82051466
u87300587,b09049778
u17497406,b17604493
u04842819,b27787131
u29469733,b39915063
u93250683,b12745824
u69697879,b21861372
u60031317,b36030424
u28857851,b81900502
u68046015,b88949884
u52670788,b27545570
u21561908,b52484884
u05848987,b10264575
u68013875,b03047230
u73747333,b50606069
u24883700,b19363346
u57878897,b64124445
u40698612,b29751550
u98314368,b04669122
u30338116,b46966835
u86182834,b13890679
u20323018,b30241917
u40217898,b00524153
u33196947,b68936917
u84672675,b69598867
u22725048,b67957413
u11587218,b15936866
u14161365,b40598851
u48880806,b95822040
u25115908,b62396194
u47887264,b31867052
u36125621,b11721138
u88853909,b82713614
u43170807,b39837030
u63479946,b50384790
u05509310,b54645733
u18442619,b42839996
u91359618,b06949973
u68235246,b54866470
u90078781,b55720130
u11905316,b09049778
u34612616,b18378777
u61652789,b67873731
u30012825,b41451971
u30778285,b29738200
u44515910,b17585340
u38405252,b34636892
u15917093,b52929604
u85541628,b10990213
u70931592,b52580354
u60268852,b09049778
u86590253,b41399471
u01800405,b22678961
u74211513,b00722811
u20826589,b86785429
u39840907,b03671144
u62136765,b39047271
u31174338,b91543338
u19714397,b46064947
u35379244,b86788370
u29123381,b37363405
u78537910,b08004121
u17227671,b80274823
u35361860,b34740941
u48835536,b31362596
u79791816,b27702770
u88463198,b34636892
u91684785,b04222499
u98529126,b52467549
u72972329,b71554926
u19429084,b61139235
u60741404,b66664015
u90332487,b41566519
u37018022,b83158521
u82800446,b06655641
u13341334,b06949973
u44257063,b89833966
u63596327,b41331137
u55363066,b29505914
u47956166,b22522904
u71910372,b62396194
u46607516,b15730430
u35952451,b36398776
u34392954,b95002695
u23386360,b20500336
u23474613,b91758795
u40279019,b48912209
u81886187,b98824412
u86144558,b95800909
u88646949,b62396194
u42766092,b36185570
u48585339,b40089638
u40921754,b14425206
u40563790,b96064020
u16586282,b77201589
u19353171,b27710508
u66538823,b03719497
u39777584,b39378253
u39633425,b67030393
u99305018,b80596244
u16526414,b93997659
u77861356,b51779974
u74797687,b14304119
u47853402,b24406185
u88438093,b67550881
u06578776,b93043249
u67870252,b35020640
u80795655,b77183666
u69952701,b52339175
u55433015,b31821160
u93354113,b62853608
u04609407,b67584295
u38226137,b99532297
u24931252,b88562055
u19125035,b93745301
u90887225,b26924525
u68478630,b74099292
u91485065,b12151882
u91072740,b18378777
u46433019,b36766414
u39932161,b24915312
u97291734,b39664275
u66610254,b62223240
u83781730,b03513249
u49766428,b23986868
u17673972,b31144937
u78914949,b93997659
u55812030,b32553243
u54460128,b86788370
u10561066,b11516322
u93090057,b94465304
u20834431,b80625075
u59776929,b25479999
u11261283,b85587271
u93515874,b27179218
u64196499,b97059720
u56690747,b81969648
u03047800,b52039642
u35131675,b62853608
u16780468,b05231805
u48378023,b70664431
u85084155,b91504453
u95461838,b79098002
u75030655,b27563355
u71492773,b00654647
u74517949,b17581033
u35332623,b70912031
u51361630,b66664015
u22596457,b59845564
u28577755,b20144597
u34615241,b26940296
u37905016,b81697368
u24892312,b05994307
u08179199,b07811476
u72118351,b79928088
u74452117,b32690567
u74324910,b46888254
u90217436,b76040943
u76289922,b52929604
u90009640,b07816794
u21143790,b50443121
u80872247,b37025807
u98385002,b26540924
u36140912,b98115511
u77858669,b81310554
u49906594,b50386610
u77321296,b86610475
u77889124,b26385014
u10867448,b36143453
u69258104,b04529407
u63118005,b16955253
u84050864,b66416013
u22830013,b90891500
u77595449,b00722811
u52250421,b75852622
u35374520,b62223240
u45085322,b41094724
u00769173,b17064684
u47660947,b71659871
u69850527,b91561409
u72505203,b63305003
u06263173,b85459545
u75966310,b40967427
u06418954,b72504593
u77958773,b30188578
u06613819,b29576446
u35542152,b39088089
u97896188,b96858256
u00776626,b99620979
u00830784,b32589890
u31052087,b23100799
u20821854,b79838712
u03762488,b70912031
u28345292,b05376454
u32350097,b80506673
u83668223,b11395801
u56474810,b05231805
u49496704,b31362596
u99678054,b89024434
u59859036,b39903678
u02334528,b50400108
u31501341,b34681163
u89110851,b26315023
u03095224,b07378867
u51971722,b55111127
u13263607,b56738263
u60133250,b66379670
u52816282,b29802159
u68329086,b73029799
u75386611,b17041737
u15194685,b62670070
u43828599,b99620979
u39941347,b75979651
u78951421,b09999423
u43023449,b71255744
u28647393,b06429920
u33763082,b11179371
u48633704,b08004121
u65526477,b62150571
u41668604,b66678855
u45796950,b63310868
u48255465,b69294942
u14621795,b46883929
u66907852,b96064020
u72988478,b15192631
u81033429,b68622451
u37010365,b60573788
u12377521,b93186213
u24211784,b23461395
u33545866,b24793954
u49134892,b31515038
u17326443,b84607962
u69465096,b77544650
u53021409,b79462608
u15801160,b66664015
u40567604,b35866819
u62175012,b05231805
u36195277,b44966320
u74823655,b32246240
u55681028,b95346643
u15408558,b19822827
u68519573,b26138336
u90971268,b84319928
u88807245,b73813199
u33364550,b42283267
u05187443,b78124101
u38868815,b29802159
u41844291,b66416782
u04475588,b12081050
u98510845,b33432705
u94462479,b14548141
u25394718,b29802159
u05848987,b53423202
u21723061,b32288653
u15617488,b37548208
u17499045,b97444387
u34113564,b26138336
u93289911,b51744141
u07537499,b19363346
u08092053,b19909879
u29854347,b05154189
u23172369,b86499822
u96404543,b04222499
u56976216,b26940296
u35712214,b00767569
u48555518,b58444139
u95225784,b23760358
u63417563,b98844131
u21941794,b17585340
u52832293,b17581033
u21447102,b45502382
u58329192,b87351489
u51648457,b22158573
u94542189,b29193193
u71499181,b79928088
u65452631,b39081955
u19958493,b74821603
u21292307,b80479144
u84282136,b99948252
u22492923,b18469261
u86246372,b37365730
u05192786,b26354292
u36549912,b17952463
u91193719,b41715593
u69473332,b59304782
u66319345,b05568987
u16284949,b19733783
u03624496,b95128552
u19918832,b23457095
u17501922,b08349503
u99389904,b34463991
u95966688,b18265073
u64849153,b48033604
u63976573,b15329598
u47246665,b36755497
u69767558,b82221619
u18813593,b85255296
u51575373,b31365966
u82810482,b36508972
u86975035,b52648851
u45149354,b00782849
u36289598,b07831192
u27622459,b06167371
u85396590,b00810060
u87291864,b88947899
u20591298,b73980899
u90042564,b92631370
u91061432,b76642772
u83055834,b19168659
u87390005,b09419504
u70489404,b07857410
u66271159,b07453967
u78365866,b82558593
u09968488,b78180005
u97321596,b42977080
u92168005,b14311346
u52487408,b65629315
u24883700,b64609180
u07943230,b13298774
u91015550,b29802159
u18701258,b52736396
u19369815,b35202318
u14379793,b98823102
u30334594,b95574371
u32176609,b18378777
u63151912,b89407525
u29332812,b61423505
u69016228,b80625075
u17638115,b43253694
u11007451,b91561409
u03051891,b20589841
u63401231,b40536702
u06202584,b65928236
u19080594,b38488125
u64140134,b12151882
u15975637,b00524153
u17089395,b12920844
u21673276,b44393400
u76549666,b82148195
u21235338,b07592356
u81517935,b33298668
u89999370,b96714327
u39456243,b10567312
u43080816,b21357510
u93904884,b54161431
u10673722,b86130750
u28723442,b15226710
u89486686,b29802159
u95249887,b28293389
u30883078,b83048635
u51733361,b40127581
u97457539,b29802159
u11347907,b50275880
u09464419,b03946791
u31785301,b26540924
u62989688,b13716034
u51524201,b70912031
u12729782,b10136233
u61391650,b26385014
u77872197,b59932507
u71275684,b59909176
u32388572,b97302773
u06418798,b32288653
u72022337,b50627544
u37485722,b40151793
u68229825,b32231889
u25827016,b26043658
u99463105,b54597883
u25289869,b31362596
u64950799,b92598217
u81190113,b14338293
u44107849,b05154189
u40531096,b18269786
u80213985,b21546847
u51147825,b58541163
u54889881,b13716034
u61202597,b20200244
u94002228,b87874068
u51906182,b21546847
u14423748,b33298668
u57559734,b41877502
u97934519,b82426817
u96952209,b75541992
u81295482,b00524153
u81232945,b21674268
u96642540,b05994307
u01381636,b06655641
u40633454,b25811713
u65567300,b35185805
u88187078,b71325140
u78208769,b29738200
u55141425,b02216476
u34755532,b74609159
u36837383,b45673649
u52483210,b29738200
u80085057,b65320766
u18331679,b96783065
u17792262,b43914262
u46956832,b64898087
u75310500,b89817655
u85964203,b04767223
u32166934,b22242111
u88546784,b93241768
u33881218,b08984498
u73644994,b91758795
u88475939,b79994865
u53858076,b54851751
u55290406,b37365052
u18219771,b00525842
u45293979,b89115141
u96175381,b69761665
u87609929,b62292824
u89208855,b49708294
u18647788,b36224199
u76905477,b14574218
u11249656,b72005521
u23772909,b37096482
u46534241,b49553867
u97823362,b39216951
u27291677,b07278059
u21813613,b76473315
u91117180,b95816463
u46142387,b79253970
u13067307,b70055485
u54916289,b14304119
u28341796,b93455552
u00015114,b49740475
u14447991,b89024434
u97647047,b36265270
u61928768,b58973293
u31027888,b87109554
u83715524,b05376454
u99222203,b38850631
u27270201,b12894375
u23857341,b03714508
u29210238,b41715593
u73369160,b95439113
u75063516,b32974421
u09338506,b48867860
u78366319,b39989034
u24212635,b30342653
u42965097,b48968957
u04589882,b07045204
u42572574,b66416013
u34090245,b06167371
u16583820,b63721105
u28530884,b22242111
u22850151,b48933583
u83284926,b54791634
u83178438,b36754274
u45990381,b31362596
u41060760,b55152063
u10271238,b78390986
u95902740,b37068431
u92582713,b10080165
u65544125,b04797457
u06006944,b15268547
u85294245,b02880533
u64239888,b70664431
u90478329,b05334612
u91723121,b92589925
u18905911,b98844131
u60467883,b92723432
u14896157,b21893915
