userID,bookID,prediction
u37758667,b99713185
u27204644,b55847701
u69675495,b84770627
u30787169,b61423505
u26460093,b86953452
u96816722,b77508650
u96309079,b86834511
u22480048,b28612211
u37067198,b20719123
u19268826,b50817976
u89584702,b15564676
u19559277,b83689359
u12671608,b48421113
u16972854,b73175591
u05502408,b56816784
u61135237,b32476388
u84789534,b66908318
u41551166,b11284653
u10778825,b79975924
u76100569,b10567312
u35544625,b75100696
u15041540,b00241686
u22132644,b42224573
u73443758,b22173089
u53388284,b28233359
u76968755,b92457365
u17515597,b17906067
u11927701,b87874068
u81506030,b36948165
u92689220,b35526856
u43274748,b61797502
u60916397,b18469261
u36206832,b84119474
u85235376,b79083587
u95886756,b39801005
u74486362,b13779660
u50240445,b36943607
u67672492,b38532418
u75551223,b61668540
u45147799,b02167358
u38590150,b26635003
u73839641,b21628629
u21723061,b68605354
u48479715,b18713118
u79212472,b45451059
u84412390,b36143453
u51259451,b33091876
u96576490,b03272721
u90783434,b38905954
u99661042,b03102677
u78590143,b19878321
u76778740,b63796693
u86183163,b41396658
u21859054,b47027276
u87649919,b25832743
u74606904,b31821160
u34106422,b81210317
u20037208,b37351373
u17361967,b21674268
u30555239,b30292946
u42363550,b28995195
u26918913,b36312601
u84509276,b29738200
u08455126,b34681163
u67462440,b36972912
u50485403,b44377908
u69157232,b69822524
u67823996,b83075214
u50707733,b63286604
u68021107,b60640769
u14161365,b43253434
u54010094,b24247877
u17030691,b38589234
u01283146,b37131612
u27199206,b02562594
u74324910,b58973293
u79468483,b29576446
u08493085,b50477077
u09378884,b38940690
u75693121,b92398227
u81892290,b07705131
u46738235,b07378867
u86783093,b48343969
u49581960,b36762401
u94781916,b84521557
u00030053,b68297715
u17971516,b27144105
u13891964,b57648353
u06114259,b38905954
u60781956,b15682357
u46692287,b44887521
u15510052,b33558185
u47363744,b01714936
u05346583,b35855543
u53895808,b46018393
u50936845,b38850631
u95609691,b71294015
u98444003,b24276994
u47471483,b98844131
u89300332,b08545824
u20821854,b81347167
u20983486,b07278059
u41481259,b49267909
u83216305,b28338983
u91636607,b17159384
u29399761,b78837103
u87526946,b20480775
u90243320,b45359881
u64079429,b56740013
u96952209,b35866819
u46050663,b29998162
u53904374,b81171428
u74588676,b98514694
u33433299,b93745301
u59068150,b51735088
u16581860,b82742361
u78225145,b11016043
u54913471,b36064815
u60929263,b98552397
u41535627,b47321460
u42735635,b79098002
u98513179,b85153120
u11351870,b59061395
u37896181,b28745856
u30012825,b05853556
u60980646,b68922028
u30048766,b90893106
u96907806,b26688492
u80781675,b25896797
u49394059,b12162096
u07504648,b14850107
u51499586,b06386766
u27698356,b21546847
u99176034,b73261629
u38036336,b54695184
u52939285,b55152063
u27774314,b00054082
u93913377,b80414611
u41204141,b90250978
u28967083,b02100449
u78133037,b60788665
u91049494,b73261629
u32517855,b95456465
u67425035,b77136574
u84477237,b86522414
u11732455,b10776739
u99065128,b32026364
u75985457,b76479286
u97131649,b21398815
u21709312,b37657413
u65290801,b87595890
u30229278,b33781701
u48667167,b71794852
u26550736,b48404169
u60980646,b33883603
u93567838,b98654472
u09365901,b40513604
u81440289,b88947899
u83587595,b64932806
u49952837,b31821160
u04561460,b19879564
u95089834,b11342562
u65344269,b18706749
u15960196,b27415894
u59105184,b44915069
u87182188,b36270312
u00089202,b22879567
u54792486,b18469261
u78843013,b74511960
u57722843,b98196499
u78174989,b75393483
u13804863,b07327816
u04020601,b94385137
u10666251,b11526364
u66633886,b51839247
u36833636,b62616243
u13045132,b12380973
u00997138,b13540873
u65266293,b15218884
u83315234,b62853608
u18442619,b57454797
u73765947,b95800909
u50351638,b87284015
u75339103,b95422880
u15556938,b64831531
u52977248,b38630035
u36021194,b02880533
u36771782,b90653923
u92633571,b65626007
u10194612,b38850631
u17621018,b68922028
u95734346,b36231626
u21255387,b55148065
u72613624,b91302109
u02932805,b65896428
u57177424,b03019041
u39178567,b73142135
u09645812,b28981063
u87137401,b46983724
u90533550,b63774401
u10918000,b22242111
u27667831,b64424298
u45342840,b44870768
u89290855,b78276474
u01170258,b79326727
u79933733,b74443023
u82592995,b82301487
u13933041,b54645733
u90171128,b84770798
u90243320,b88684256
u28203338,b73931550
u69502371,b21398601
u36591221,b61423505
u62064722,b93241768
u05639904,b13830084
u65733817,b07500263
u44804190,b92928728
u57708627,b93239080
u35796939,b72005521
u79766957,b31670931
u90396527,b38115755
u89685883,b64898087
u05957208,b05764551
u70536012,b36439102
u81582137,b78990759
u76769289,b51573020
u59864954,b27159885
u93110218,b17244552
u90821634,b02653820
u61734973,b72172561
u30379737,b86788370
u54764310,b38477766
u90056674,b60484296
u44938643,b92303493
u62600234,b71794852
u43892935,b98034668
u84426315,b98844131
u96345840,b33935257
u34402130,b54235467
u61569659,b53507756
u77417576,b48948852
u29927606,b19890468
u27569131,b81924936
u76391679,b79815294
u71990748,b15193806
u26316465,b67205199
u78631093,b62718965
u47606079,b83458137
u95275475,b18138891
u56688560,b78407772
u03321012,b92917108
u35077015,b71599980
u09290044,b02061575
u08076131,b38926619
u09740722,b77136574
u09988113,b15411615
u93720290,b25373855
u71463246,b14311233
u77772024,b03446321
u11644181,b62290283
u87494738,b54721829
u91405158,b44491912
u09338506,b71663032
u12983626,b93063051
u97838894,b70016806
u06806668,b17585340
u17300099,b59444849
u77038055,b44142809
u72852571,b20830788
u70181168,b64282257
u02867072,b78080494
u32126236,b32857815
u61577727,b03267968
u31378268,b10567312
u17683255,b11291481
u54193094,b68504138
u14649874,b04919555
u41786525,b00054082
u68032226,b90140067
u56692934,b36686510
u31433567,b36948165
u93756125,b26517120
u74002247,b52217488
u50708042,b78457511
u65815425,b13247231
u79468483,b57279830
u73736736,b16708455
u47665667,b79462608
u84909851,b51986055
u03876907,b71554926
u37524074,b52503900
u39966095,b30100433
u62261840,b47963916
u21385291,b55226287
u95547721,b46271044
u07541130,b21231766
u05216971,b19822827
u09316389,b78340580
u75024489,b12151882
u77610220,b16365742
u01085858,b15268547
u71774743,b93745301
u15350761,b31475886
u80874682,b90421686
u94941744,b52633024
u94569979,b36794167
u48147935,b36224199
u96964063,b02130926
u44997830,b88600472
u22103947,b46302737
u29458280,b41399471
u33380591,b21557753
u85140297,b69989437
u03312776,b11603549
u34717751,b80596289
u03364120,b39837030
u51789996,b15329598
u67490087,b77248109
u93388862,b50581040
u94195980,b12315103
u94910339,b87403363
u66747916,b61694785
u74621837,b38850631
u34815980,b90724246
u35990248,b59304782
u48045008,b30107248
u24259549,b33391853
u38221320,b46302737
u30323112,b75993609
u60593746,b62617887
u90785178,b75511430
u85779084,b35526856
u59299351,b97240424
u14973722,b35967180
u15461805,b59958158
u05039268,b71109628
u91780901,b25044151
u50970173,b06802134
u65640952,b12383286
u90785178,b19733783
u62456072,b36587154
u77503572,b00982283
u15192312,b20830788
u99463105,b37365052
u67151107,b08878060
u59429793,b75378143
u02243235,b23369233
u85646438,b80963812
u62296439,b07611214
u03016100,b52736396
u66363915,b15869276
u43780528,b57103638
u16939522,b35765595
u84359346,b14304119
u62899912,b70892724
u55412667,b94660986
u97726987,b09589765
u36565946,b60882672
u28507633,b60897566
u54324516,b91130757
u47101856,b83261549
u24082937,b73939527
u47727805,b40598851
u36125621,b59444849
u42656130,b81978429
u16583795,b14889289
u62020653,b27882595
u41880097,b77490156
u41819611,b54842512
u34008350,b14304119
u94996121,b68394672
u05502569,b22817917
u04025129,b76247817
u48190309,b90763880
u92367683,b79462608
u88162175,b48823275
u76148813,b74511960
u94881871,b63603925
u46058032,b08189411
u54647336,b26043658
u38310234,b67030393
u07984333,b50258453
u93921587,b41361390
u71695375,b19285286
u03981006,b84653707
u87616072,b27581388
u87194638,b18554458
u72176877,b54597883
u74785599,b41566519
u06900329,b47960551
u39780416,b86522412
u00367504,b24870303
u16327776,b09288386
u95529446,b08797940
u82124112,b48751579
u66193891,b68936917
u16088176,b12643313
u84028674,b26003550
u44649985,b74070710
u33931183,b52429342
u94996131,b55372354
u98463616,b79975924
u19058908,b14113125
u71274946,b42977080
u26758830,b95345145
u58968072,b55084829
u56012734,b94889574
u31321045,b66646834
u31378268,b86035235
u25169646,b81004899
u42410613,b70713417
u82540695,b00278122
u67686746,b57898281
u00000539,b73579159
u67722132,b64346448
u13624293,b29445678
u73008109,b91229724
u57048489,b28927044
u38294327,b24365008
u88119621,b09150505
u21958146,b69684851
u18986457,b08157430
u45676336,b45338338
u24960667,b28003505
u35704244,b96192852
u42894223,b83048635
u80224374,b92457365
u48716629,b23986868
u44515910,b00083194
u84197261,b12359317
u02991774,b83795179
u01091621,b68713172
u95277084,b63711513
u85294245,b33110278
u70489404,b20655014
u34982956,b69989437
u10146626,b14990943
u03364120,b28729257
u78636586,b14888446
u57713892,b01989511
u89685883,b39125372
u17949515,b07857410
u30564099,b38850631
u28165115,b92899961
u86340800,b75737071
u81733782,b80469048
u60437319,b80225628
u99176034,b18722570
u31998031,b95128552
u35287902,b79928088
u67275368,b99351465
u84630633,b54627716
u02387553,b46652937
u27228339,b79047763
u16619308,b75608185
u10324691,b94594222
u61584202,b02216476
u87666276,b45954724
u10194612,b95800909
u63790612,b26385014
u31787207,b91414261
u68224274,b47990473
u23876123,b96067067
u93429630,b26940296
u19537802,b96313069
u96417408,b38802705
u92228553,b49119563
u73898395,b98155674
u94269727,b58973293
u22545270,b44628555
u55466432,b94173077
u05871517,b44583163
u31407612,b74719644
u35547699,b86834511
u35395742,b07278059
u11120235,b62223240
u20346349,b87284015
u05277118,b90617158
u06889894,b10264575
u50156109,b42283267
u64451348,b16154805
u67507636,b83048635
u59254250,b39654514
u46850648,b11089852
u74163226,b78647061
u69040992,b23369233
u19341854,b33110278
u05379893,b45230344
u85145621,b85903526
u06624257,b68095955
u98462343,b93281914
u00038474,b98807667
u34813865,b73861346
u16740195,b93625021
u03147093,b83966849
u02634444,b72750413
u80551996,b48084687
u41845426,b06655641
u10947370,b84143457
u99661042,b89115141
u48180012,b84318387
u58132822,b95816463
u14229467,b42202808
u43780528,b28801125
u93479410,b79292237
u87369472,b00722811
u27930660,b47831110
u18973790,b91793651
u56474810,b33653482
u98083882,b22070159
u45342840,b18610759
u74130691,b51986055
u71639368,b20200244
u91826065,b92536464
u09305231,b52736396
u73528797,b75679813
u93489108,b22678690
u51038101,b41790290
u54992267,b87425106
u50363389,b94126339
u07317934,b65629315
u31711074,b58972800
u92505807,b64553144
u87362985,b06321157
u87717510,b23702363
u56749762,b40747210
u30196383,b58022141
u11794141,b38130227
u97690297,b94080022
u21941794,b86987943
u80414607,b50508478
u99454356,b17858649
u51822090,b99145398
u69482567,b53441262
u69361944,b70305381
u34813865,b54721829
u36151340,b67584295
u02122107,b87542955
u34290375,b08772988
u78044518,b32288653
u89018385,b96145635
u09396350,b35526856
u20394267,b90840036
u54705955,b62422322
u06114259,b78388004
u96115512,b61372131
u45534886,b71694691
u58351738,b23457095
u05039268,b41331137
u25384225,b02100449
u99697918,b08753466
u45138961,b84115600
u47363744,b13513623
u35934691,b36758574
u11331278,b09899289
u19531504,b54781444
u23140056,b85242986
u06319768,b74960873
u82848306,b28981063
u32865322,b01136753
u37401019,b90358141
u12617215,b66261719
u74570281,b40128170
u69548402,b14962256
u10695939,b09452008
u37524074,b33298668
u88464408,b77444164
u30923774,b26385014
u69157976,b05947771
u87528483,b70912031
u63715088,b59061395
u71563738,b05280403
u04901979,b97062745
u11013041,b96714327
u16845585,b60111874
u04827598,b21768652
u45633140,b32026364
u95074722,b31362596
u35648645,b76479286
u77167196,b35186530
u92208376,b19979845
u92130953,b92037806
u49506272,b81253326
u25919549,b22251914
u73534494,b88562055
u04212766,b05334612
u98805761,b57879270
u67283337,b38337565
u78806667,b11891540
u67192406,b92303493
u70088434,b06167371
u83216305,b42373487
u07572933,b00982283
u19872187,b62202095
u52901778,b06521733
u61677470,b65728987
u62592387,b08004121
u25644688,b78008834
u81769131,b90085529
u65733798,b18705025
u85203854,b65629315
u82705008,b29316857
u54139169,b69155228
u82540695,b26820730
u72435762,b82023182
u15940685,b03442686
u98083358,b59248773
u51825352,b40784015
u42972641,b14569834
u00089202,b50477077
u25331281,b98382521
u71724125,b19972772
u93291252,b18469261
u11614931,b47280171
u07055337,b11044739
u70489404,b28190473
u72303393,b79357715
u07004218,b62223240
u41750817,b88333392
u35371792,b48933583
u43743452,b24990715
u70541488,b88978481
u06741335,b03579093
u07465760,b12315103
u77186379,b91504453
u57350618,b21674268
u70119162,b72005521
u51202021,b26616276
u25624112,b36297650
u17065702,b51735088
u11098955,b98196499
u89101475,b78490470
u22676333,b49820401
u42972641,b46577652
u75091416,b42749067
u05847649,b19687370
u45637994,b68784920
u10856003,b14608214
u15136728,b76493711
u33479606,b62718965
u89964134,b09776448
u48854466,b08116189
u09656895,b07705131
u11984307,b80070869
u71777377,b72243003
u68803386,b80469048
u15168906,b79098002
u72667370,b48215292
u55434503,b89076715
u86975084,b28663795
u17545098,b36766414
u81223975,b54446465
u64299020,b09667379
u01187637,b34664488
u11355430,b45675681
u24368877,b62822410
u37153017,b41711062
u08171352,b93745301
u06741335,b13663830
u51352105,b14548141
u09343094,b60374563
u77429543,b94572921
u45317574,b15143653
u92515797,b06659795
u13411690,b31687952
u99446749,b52424973
u16013822,b19867465
u84269112,b19310775
u25722956,b19822827
u04383994,b44836370
u03654805,b22570609
u74026838,b41797390
u17736484,b88412014
u32683832,b92111733
u93870888,b61743606
u74792319,b39738718
u78643696,b42749067
u01012215,b35067156
u65894348,b05439735
u35352553,b86480331
u53441921,b29738200
u51407711,b90724246
u94418860,b02766522
u29854296,b70460306
u07659483,b10322960
u43012106,b02061575
u01531244,b69684851
u54601395,b12081050
u14123986,b70682813
u08352664,b96762753
u12299612,b04864077
u45099992,b26418138
u23330314,b69577248
u79190938,b48550082
u70123780,b64858692
u95438798,b93745301
u21008173,b01428640
u34327633,b26248698
u34308217,b25857180
u14613069,b81364235
u52631253,b96980363
u17277487,b49387759
u46607516,b90122964
u77904874,b53423202
u73405112,b01714936
u83040100,b24941696
u84872505,b52648851
u26459580,b33391853
u29897790,b29487581
u33552555,b34925770
u47062621,b44870768
u87839834,b57704283
u95379558,b78483493
u03047800,b13439479
u81433753,b83778249
u41793451,b52929604
u77114690,b68857887
u01448631,b14476018
u35077015,b28990678
u92627476,b51756957
u78766561,b32675382
u74364850,b73029799
u98831604,b36016361
u96347717,b64538575
u36472940,b78614468
u10665979,b95816463
u86133505,b42903412
u12603718,b52842739
u68333082,b55164903
u51373987,b67873731
u84316228,b08116189
u18980267,b36224199
u97020823,b80066370
u59889044,b79116544
u35796939,b00745690
u72699912,b88487078
u38545854,b17718695
u86018920,b92695151
u86183163,b92563633
u68696501,b49553867
u12089845,b31475886
u81819770,b93711721
u83929428,b40128170
u01465624,b64898087
u99399877,b10322960
u46290104,b01261072
u08344325,b48504389
u70770448,b92959743
u56183354,b69155228
u24818907,b87674095
u85085361,b18591671
u24086076,b14627089
u92505865,b21699056
u01091621,b18543556
u00309902,b22338654
u05376488,b47707851
u46547872,b46611186
u40224882,b83749692
u25413424,b00278122
u66656293,b17939631
u78664612,b19406922
u80314196,b23305099
u42842009,b77130598
u71341211,b02984754
u11787933,b53332533
u61441784,b85309788
u01659626,b47616125
u82911713,b53545849
u52438379,b12568888
u98491437,b57055452
u29814746,b80952577
u10072383,b78138072
u08712548,b27530747
u52468382,b32304104
u82509305,b98155674
u59567229,b25593086
u21929772,b38339411
u40300755,b63408778
u56614639,b06655641
u86399926,b94891258
u64213807,b46983724
u67309051,b38423888
u26284510,b06167371
u92595296,b31940706
u06595199,b30090936
u95316110,b34415379
u30954673,b17329043
u45707540,b09223715
u05147385,b99057972
u99389904,b32805710
u95274588,b37657413
u79063924,b58834112
u47313077,b29802159
u49754877,b13094463
u59191201,b70930132
u91117180,b92570767
u39690573,b46888254
u77212752,b15423335
u21229773,b71927035
u78910637,b99152649
u08292717,b49324643
u06514992,b31603999
u73405112,b73287273
u02062618,b24777218
u72779646,b29802159
u07628783,b61372131
u99700431,b59860815
u05847160,b19118320
u58646420,b04665296
u98956889,b15143653
u69580868,b45338338
u69686454,b74202640
u94742592,b86788370
u93725040,b25142577
u74934384,b98954571
u93451436,b00722811
u70423018,b71229776
u15097490,b06319328
u79209214,b92882995
u66149038,b92899961
u78425834,b36537449
u61391275,b89024434
u73528797,b74234897
u87433680,b97582573
u01372079,b76988614
u11745737,b93745301
u87291864,b80631188
u40698612,b56466462
u57197131,b56593571
u76912385,b35185805
u48933040,b82558593
u51596929,b18610759
u15168906,b79815294
u69473332,b35513571
u99402672,b03837849
u55617305,b45954724
u11587218,b19867465
u74874053,b57914028
u22776526,b41361390
u47150632,b97218983
u89024967,b01714936
u37151082,b05154189
u08543148,b29422431
u05715573,b93745301
u94325257,b69604468
u19282635,b15764467
u48716629,b66373100
u81453823,b80952577
u72005470,b46966835
u94428172,b84537834
u82540742,b74034094
u33055843,b07278059
u65935295,b99351465
u84104407,b91095194
